"Degrees","Accessibility","node_ID","angle","coordinate_x","coordinate_y"
3,58.550624853,2845,44.4490966796875,-0.500776156473145,0.506168831168831
3,45.1449613459408,2846,95.7105941772461,-0.500465693883887,-0.166233766233766
3,42.2129707708955,2847,100.40771484375,-0.500465693883887,0.0857142857142856
3,38.8912802301347,2848,89.0977783203125,-0.500465693883887,0.179220779220779
3,69.295139791444,2849,80.5376815795898,-0.500155231294629,-0.564935064935065
3,46.2582270670682,2850,56.5237274169922,-0.500155231294629,-0.204220779220779
3,46.3486623801291,2851,76.6754608154297,-0.500155231294629,-0.159415584415584
3,43.9371074549854,2852,94.9502792358398,-0.500155231294629,-0.138961038961039
3,41.7136088833213,2853,88.3276062011719,-0.500155231294629,-0.0678571428571428
3,44.568463422358,2854,94.3987121582031,-0.500155231294629,-0.0529220779220779
3,41.9114674478769,2855,80.837646484375,-0.500155231294629,0.0275974025974026
3,42.1722705960274,2856,90,-0.500155231294629,0.0860389610389611
3,43.6857788097113,2857,71.5650482177734,-0.500155231294629,0.099025974025974
3,40.1061564367265,2858,98.1300964355469,-0.500155231294629,0.130194805194805
3,53.6220367755741,2859,90,-0.500155231294629,0.453246753246753
1,68.2822555787861,2860,NA,-0.500155231294629,0.714935064935065
3,53.5829322747886,2861,77.0053863525391,-0.499844768705371,-0.390909090909091
3,41.1078572049737,2862,61.5873413085938,-0.499844768705371,-0.0837662337662338
3,40.5311316028237,2863,45,-0.499844768705371,-0.0451298701298701
1,71.2026944961399,2864,NA,-0.499844768705371,0.492532467532468
3,67.8330394271761,2865,63.7052154541016,-0.499534306116113,-0.558766233766234
3,54.4384712390602,2866,59.0890960693359,-0.499534306116113,-0.399350649350649
3,53.5488657690585,2867,82.4385681152344,-0.499534306116113,-0.390584415584416
3,50.6644092593342,2868,42.6024169921875,-0.499534306116113,-0.309415584415584
3,53.5387980733067,2869,83.4537124633789,-0.499534306116113,-0.272727272727273
3,48.4861767664552,2870,101.309936523438,-0.499534306116113,0.357142857142857
3,43.3420937191695,2871,66.1612548828125,-0.499223843526855,0.101298701298701
3,40.5508382897824,2872,93.9646530151367,-0.499223843526855,0.126948051948052
3,39.1296732015908,2873,49.2363891601562,-0.499223843526855,0.154545454545455
3,59.220374673605,2874,80.0419235229492,-0.498913380937597,-0.458441558441558
3,46.088774651289,2875,62.2274932861328,-0.498913380937597,0.0454545454545454
3,37.8679188303649,2876,93.1798400878906,-0.498913380937597,0.193506493506493
3,41.0495665315539,2877,74.7448806762695,-0.498913380937597,0.239935064935065
3,60.9025319069624,2878,58.6632232666016,-0.498913380937597,0.561038961038961
3,59.2454200685024,2879,43.3548736572266,-0.498602918348339,-0.469805194805195
3,43.7836142145097,2880,104.036254882812,-0.498602918348339,-0.140584415584416
3,42.8245839513838,2881,116.565048217773,-0.498602918348339,-0.109090909090909
3,49.1634088736027,2882,51.6912536621094,-0.498602918348339,0.41461038961039
3,60.869686383754,2883,65.5217208862305,-0.498602918348339,0.560714285714286
3,43.7608567588031,2884,72.810417175293,-0.498292455759081,-0.14025974025974
3,43.9773828573525,2885,80.8648071289062,-0.498292455759081,-0.11525974025974
3,42.5551665574312,2886,57.0690155029297,-0.498292455759081,0.0311688311688312
3,43.831343723461,2887,103.055244445801,-0.497981993169823,0.0957792207792207
3,44.9166198037565,2888,42.9626617431641,-0.497981993169823,0.295779220779221
3,56.8438084926456,2889,80.3112030029297,-0.497981993169823,0.469480519480519
3,62.1198487170041,2890,74.1974792480469,-0.497981993169823,0.552272727272727
3,49.8968400750309,2891,84.2893981933594,-0.497671530580565,-0.303246753246753
3,58.4775529708713,2892,91.2188720703125,-0.497671530580565,0.475324675324675
1,67.7913146913052,2893,NA,-0.497361067991307,-0.437987012987013
3,49.176869193092,2894,75.2145080566406,-0.497361067991307,-0.222727272727273
3,46.3495921604335,2895,63.434944152832,-0.497361067991307,-0.190584415584416
3,41.9522053152323,2896,70.5976715087891,-0.497361067991307,0.0857142857142856
3,39.1827765386552,2897,94.9697265625,-0.497361067991307,0.139285714285714
1,70.6948339305818,2898,NA,-0.497361067991307,0.682467532467532
3,59.9941437840462,2899,86.3193740844727,-0.497050605402049,-0.487012987012987
3,57.5095986332744,2900,99.4623184204102,-0.497050605402049,0.497402597402597
3,58.2240437921137,2901,93.1798324584961,-0.497050605402049,0.503246753246753
3,42.4843241758645,2902,97.1635437011719,-0.496740142812791,-0.122077922077922
4,42.8830841034651,2903,101.496566772461,-0.496740142812791,-0.0172077922077922
3,41.8941267579794,2904,69.4439544677734,-0.496740142812791,0.07012987012987
3,49.8521264791489,2905,81.9727554321289,-0.496740142812791,0.319155844155844
3,52.8719880972058,2906,74.7448806762695,-0.496429680223533,-0.268506493506493
3,41.859472418204,2907,82.7939453125,-0.496429680223533,0.248051948051948
3,50.0895977895707,2908,54.4007873535156,-0.496429680223533,0.370454545454545
3,67.0333381239325,2909,37.2573699951172,-0.496119217634275,-0.632792207792208
3,53.296848192811,2910,78.690071105957,-0.496119217634275,-0.415584415584416
3,52.1376348529011,2911,65.6895217895508,-0.496119217634275,-0.263961038961039
3,42.6978453528136,2912,93.6677856445312,-0.496119217634275,0.103896103896104
3,57.9965727534145,2913,77.47119140625,-0.496119217634275,0.501298701298701
1,75.6385197285563,2914,NA,-0.495808755045017,-0.673701298701299
3,53.3354620933533,2915,82.0451126098633,-0.495808755045017,-0.41525974025974
3,43.5765215009451,2916,72.3498687744141,-0.495808755045017,-0.013961038961039
3,46.0694426000118,2917,52.7651672363281,-0.495808755045017,0.343181818181818
3,51.7834284286946,2918,94.7636413574219,-0.495808755045017,0.437987012987013
3,44.5452157482505,2919,58.632438659668,-0.495498292455759,-0.062987012987013
3,41.2268864158541,2920,77.0053863525391,-0.495498292455759,0.244805194805195
3,64.0234305262566,2921,92.4895477294922,-0.495187829866501,-0.534090909090909
3,44.9165134131908,2922,85.2363586425781,-0.495187829866501,0.0444805194805196
1,48.1224190592766,2923,NA,-0.495187829866501,0.351948051948052
3,49.2173828389496,2924,74.9816284179688,-0.495187829866501,0.387337662337662
1,62.6535676177591,2925,NA,-0.495187829866501,0.516233766233766
3,54.0860381517559,2926,75.1545486450195,-0.494877367277243,-0.274675324675325
3,44.9353339709342,2927,95.1944274902344,-0.494877367277243,-0.155844155844156
3,39.9032128825784,2928,86.633544921875,-0.494877367277243,-0.0798701298701299
3,61.1083992123604,2929,68.4286956787109,-0.494566904687985,-0.512987012987013
3,57.355914324522,2930,89.1048278808594,-0.494566904687985,-0.46038961038961
3,44.4147580750287,2931,97.1250152587891,-0.494566904687985,-0.166558441558442
3,42.4446187652647,2932,82.2664031982422,-0.494566904687985,-0.106818181818182
3,42.6087856888771,2933,91.0050888061523,-0.494566904687985,-0.0977272727272728
3,49.3671654127538,2934,81.057243347168,-0.494566904687985,0.313636363636364
3,49.131044594571,2935,67.4739379882812,-0.494566904687985,0.386688311688312
3,68.3831886071712,2936,71.1615600585938,-0.494256442098727,-0.563961038961039
3,51.8471880108118,2937,90,-0.494256442098727,-0.428571428571429
3,40.6524074450135,2938,90,-0.494256442098727,-0.0840909090909091
3,39.6354209408164,2939,59.4337158203125,-0.494256442098727,-0.0753246753246753
3,39.8448883444071,2940,66.3396606445312,-0.494256442098727,0.0204545454545455
3,57.6784782614559,2941,56.3921356201172,-0.494256442098727,0.473701298701299
3,41.768195874989,2942,99.2355575561523,-0.493945979509469,-0.0918831168831169
3,41.3347727507353,2943,81.4040832519531,-0.493945979509469,-0.0272727272727272
3,41.1209526713938,2944,50.6730194091797,-0.493945979509469,-0.00162337662337664
3,52.9874626137316,2945,88.0908432006836,-0.493635516920211,-0.383766233766234
3,45.3916375152767,2946,76.7594757080078,-0.493635516920211,-0.186363636363636
3,42.509033985436,2947,69.88037109375,-0.493635516920211,-0.0967532467532467
3,48.3105757776648,2948,77.0925903320312,-0.493635516920211,0.357792207792208
3,64.0667263511568,2949,114.443954467773,-0.493325054330953,-0.53538961038961
1,59.9454937279224,2950,NA,-0.493325054330953,-0.43474025974026
3,39.4686610475183,2951,80.5376892089844,-0.493325054330953,-0.075974025974026
3,41.2617347314954,2952,72.2767639160156,-0.493325054330953,-0.0275974025974026
3,40.982114424929,2953,101.888671875,-0.493325054330953,-0.000324675324675283
3,37.5145213417709,2954,77.7352294921875,-0.493325054330953,0.192532467532468
3,40.5344471577555,2955,69.775146484375,-0.493325054330953,0.239285714285714
3,52.5606411304325,2956,41.9720611572266,-0.493325054330953,0.445454545454546
3,43.3910317309201,2957,88.2100830078125,-0.493014591741695,-0.170454545454545
3,41.4898557439446,2958,91.8476104736328,-0.493014591741695,-0.0902597402597403
3,39.778985247016,2959,73.6104583740234,-0.493014591741695,0.0204545454545455
3,49.5893107336015,2960,70.3461837768555,-0.493014591741695,0.373051948051948
3,47.5604962501675,2961,70.2011108398438,-0.492704129152437,-0.226623376623377
3,45.5041865669191,2962,98.1301040649414,-0.492704129152437,-0.158116883116883
3,42.1715529151261,2963,66.5014343261719,-0.492704129152437,-0.121428571428571
3,39.9327264800668,2964,51.3402099609375,-0.492704129152437,-0.0448051948051948
3,39.5252860914916,2965,95.1944274902344,-0.492704129152437,0.117532467532468
3,45.8316643238068,2966,42.3974304199219,-0.492704129152437,0.341558441558442
1,61.5690319277346,2967,NA,-0.492393666563179,-0.341883116883117
3,43.0585090126842,2968,111.801406860352,-0.492393666563179,-0.0136363636363637
3,48.1485833786428,2969,63.0807266235352,-0.492393666563179,0.307467532467532
3,61.467853134498,2970,112.833648681641,-0.492393666563179,0.516883116883117
3,49.1028265152127,2971,90,-0.492083203973921,-0.295454545454545
1,52.372081534937,2972,NA,-0.492083203973921,-0.220779220779221
3,43.1734619252384,2973,114.829345703125,-0.492083203973921,-0.142532467532468
3,40.8922204133123,2974,74.0546035766602,-0.492083203973921,0.000649350649350566
3,61.2787431962788,2975,70.5845336914062,-0.492083203973921,0.548701298701299
3,61.5558628439903,2976,56.5346145629883,-0.491772741384663,-0.522077922077922
3,52.2631624676287,2977,76.6074829101562,-0.491772741384663,-0.387012987012987
3,45.4530392698944,2978,85.6012954711914,-0.491772741384663,-0.163961038961039
3,37.9982532374561,2979,81.8698883056641,-0.491772741384663,0.176623376623377
3,48.6426875833422,2980,76.1593017578125,-0.491772741384663,0.36038961038961
3,52.2894843425602,2981,90,-0.491772741384663,0.441558441558441
3,54.3931486345828,2982,64.4400329589844,-0.491462278795405,-0.373051948051948
3,43.0752526558936,2983,76.8274459838867,-0.491462278795405,-0.141883116883117
3,40.6209464818239,2984,102.52880859375,-0.491462278795405,0.00779220779220768
3,49.4310176353902,2985,84.375373840332,-0.491462278795405,0.374675324675325
3,66.0601172186434,2986,93.0127868652344,-0.491462278795405,0.614285714285714
3,42.281188249588,2987,92.2906112670898,-0.491151816206147,-0.0168831168831168
3,39.2832206320018,2988,108.434951782227,-0.491151816206147,0.119805194805195
3,60.3579239044338,2989,68.0088806152344,-0.491151816206147,0.522077922077922
2,43.7552188113332,2990,0,-0.490841353616889,-0.0597402597402598
3,43.4960085004568,2991,112.056434631348,-0.490841353616889,0.0646103896103896
3,37.7757374607027,2992,68.1986083984375,-0.490841353616889,0.178896103896104
3,40.2731950227171,2993,54.4961090087891,-0.490841353616889,0.237012987012987
3,65.6951297260821,2994,23.4985656738281,-0.490841353616889,0.614935064935065
3,44.0863377116621,2995,91.3971862792969,-0.490530891027631,0.291883116883117
3,43.0848590917885,2996,100.304840087891,-0.490220428438373,-0.17012987012987
3,43.6999880112708,2997,105.94539642334,-0.490220428438373,-0.149025974025974
3,41.2769203335047,2998,80.5376815795898,-0.490220428438373,0.0818181818181818
3,63.719590831548,2999,71.2077102661133,-0.490220428438373,0.596753246753247
3,44.6968835704029,3000,90,-0.489909965849115,-0.182467532467532
3,41.22968493402,3001,105.255126953125,-0.489909965849115,0.073051948051948
3,42.4145053159446,3002,63.0247192382812,-0.489909965849115,0.0935064935064935
3,60.3927654679865,3003,82.8749694824219,-0.489909965849115,0.51461038961039
1,64.470202350989,3004,NA,-0.489599503259857,-0.546103896103896
3,42.4455681648105,3005,65.1196365356445,-0.489599503259857,-0.0103896103896104
3,40.1864416152239,3006,84.8055725097656,-0.489599503259857,0.0123376623376623
3,58.4048541840166,3007,98.6469345092773,-0.489599503259857,0.495454545454545
3,42.9700540117919,3008,81.8698959350586,-0.489289040670599,-0.169155844155844
3,56.109034916386,3009,83.6598052978516,-0.489289040670599,0.485064935064935
3,68.4766046367586,3010,46.5195922851562,-0.489289040670599,0.667857142857143
3,39.7917558401823,3011,82.8749847412109,-0.488978578081341,0.0162337662337662
3,42.315331203863,3012,105.94539642334,-0.488978578081341,0.0938311688311688
3,44.2471121195704,3013,83.8627319335938,-0.488668115492083,0.287337662337662
3,66.5463954247534,3014,96.4347534179688,-0.488668115492083,0.644480519480519
3,67.1716902814806,3015,42.87890625,-0.488668115492083,0.657792207792208
3,67.6957820076495,3016,71.2113800048828,-0.488357652902825,-0.566558441558441
3,60.1316224932671,3017,76.6947708129883,-0.488357652902825,-0.512662337662338
3,56.2366354167461,3018,77.0673904418945,-0.488357652902825,-0.454220779220779
3,47.184085438028,3019,70.3038177490234,-0.488357652902825,-0.226623376623377
3,40.459545198828,3020,84.3111419677734,-0.488357652902825,0.169805194805195
3,58.900144636631,3021,61.2456359863281,-0.488047190313567,-0.483766233766234
3,56.1060464680195,3022,80.0737609863281,-0.488047190313567,-0.453571428571429
3,54.3598157167435,3023,88.4088592529297,-0.488047190313567,-0.412662337662338
3,44.0290411822498,3024,60.3955459594727,-0.488047190313567,-0.178571428571429
3,41.703060824424,3025,77.5321655273438,-0.488047190313567,-0.124025974025974
3,41.0106558054686,3026,92.12109375,-0.488047190313567,0.0782467532467532
3,40.3530506007373,3027,92.6025619506836,-0.488047190313567,0.170779220779221
3,37.5325433425605,3028,86.2414398193359,-0.488047190313567,0.180519480519481
3,64.9562935121357,3029,63.2679061889648,-0.488047190313567,0.603896103896104
3,49.8499116096646,3030,89.4530334472656,-0.487736727724309,-0.252272727272727
3,42.2595479078591,3031,88.1523818969727,-0.487736727724309,-0.119155844155844
3,67.4760124702007,3032,69.4439544677734,-0.487426265135051,-0.567532467532468
3,45.3445247579366,3033,88.0908584594727,-0.487426265135051,-0.200649350649351
3,45.1882385574281,3034,97.125,-0.487426265135051,-0.18474025974026
3,41.6640203036368,3035,104.036239624023,-0.487426265135051,-0.123376623376623
3,42.8834978118539,3036,96.3401947021484,-0.487426265135051,-0.0892857142857143
3,42.1336669903249,3037,99.4623184204102,-0.487426265135051,0.0922077922077922
3,41.7136975657195,3038,102.094757080078,-0.487426265135051,0.102597402597403
3,56.3351641949266,3039,110.556045532227,-0.487426265135051,0.486363636363636
3,60.9473646339029,3040,82.2348327636719,-0.487426265135051,0.513311688311688
3,62.816568756476,3041,86.611442565918,-0.487115802545793,-0.533766233766234
3,43.4109947420657,3042,105.255126953125,-0.487115802545793,-0.149025974025974
3,54.9360753502697,3043,74.4758911132812,-0.487115802545793,0.473376623376623
3,49.2013126704842,3044,87.3974304199219,-0.486805339956535,-0.244805194805195
3,46.9630692172796,3045,89.3338012695312,-0.486805339956535,-0.206168831168831
3,44.137236174196,3046,89.157470703125,-0.486805339956535,-0.158116883116883
3,48.3319701533765,3047,79.5257568359375,-0.486805339956535,0.406818181818182
3,51.5673940386623,3048,64.2534103393555,-0.486805339956535,0.437662337662338
3,42.9671306684613,3049,93.2154846191406,-0.486494877367277,-0.0256493506493507
3,42.8465506732464,3050,98.9726257324219,-0.486494877367277,0.0509740259740259
3,41.8055652212352,3051,105.461212158203,-0.486494877367277,0.100324675324675
3,39.9135420806706,3052,103.099838256836,-0.486494877367277,0.16461038961039
3,53.9316339697689,3053,86.3086090087891,-0.486494877367277,0.465584415584416
1,70.2512232623994,3054,NA,-0.486494877367277,0.684090909090909
3,39.203137204051,3055,81.1581726074219,-0.486184414778019,0.0220779220779221
3,43.5294804237783,3056,76.3287048339844,-0.486184414778019,0.293831168831169
3,48.5989775639027,3057,72.2553176879883,-0.486184414778019,0.377272727272727
3,51.7184207178652,3058,89.6763000488281,-0.485873952188761,-0.387662337662338
3,42.5480285361409,3059,44.6350708007812,-0.485873952188761,-0.0555194805194805
3,39.5517033413053,3060,85.6012954711914,-0.485873952188761,-0.0438311688311689
3,40.2868113275617,3061,70.3461761474609,-0.485873952188761,0.000974025974026071
3,39.5302116684616,3062,46.5481567382812,-0.485873952188761,0.196753246753247
3,39.1151193473488,3063,84.8636169433594,-0.485873952188761,0.22012987012987
3,66.1568903941661,3064,92.4895629882812,-0.485563489599503,-0.572727272727273
3,40.2522996272892,3065,104.743560791016,-0.485563489599503,0.000649350649350566
3,40.9156869482249,3066,63.805793762207,-0.485563489599503,0.110064935064935
3,59.1161180138588,3067,26.0610046386719,-0.485253027010245,-0.507467532467532
1,60.2194032371044,3068,NA,-0.485253027010245,-0.439285714285714
3,49.849256137386,3069,81.3935241699219,-0.485253027010245,-0.301623376623377
3,43.0590430498123,3070,102.994613647461,-0.485253027010245,0.0496753246753248
3,51.1137004047632,3071,70.5296936035156,-0.484942564420987,-0.425649350649351
3,41.7079427279532,3072,96.1939086914062,-0.484942564420987,-0.134415584415584
3,39.7747085168958,3073,73.0724868774414,-0.484942564420987,-0.0415584415584416
3,41.9698597043753,3074,71.8124771118164,-0.484942564420987,0.0392857142857144
3,47.9709796588868,3075,68.2472763061523,-0.484942564420987,0.384415584415584
3,54.5302835907787,3076,94.3987121582031,-0.484942564420987,0.469480519480519
3,62.4781224969774,3077,88.2642822265625,-0.484632101831729,-0.535064935064935
3,57.0640124976635,3078,83.0066528320312,-0.484632101831729,-0.461688311688312
3,42.7652388550341,3079,74.2913513183594,-0.484632101831729,-0.144480519480519
3,42.0568968355656,3080,57.05078125,-0.484632101831729,0.0558441558441558
3,41.132446302101,3081,80.5376815795898,-0.484632101831729,0.107142857142857
3,46.2089504599571,3082,71.8438720703125,-0.484632101831729,0.344480519480519
3,48.1009041648358,3083,44.0289764404297,-0.484632101831729,0.403896103896104
3,45.153876485303,3084,74.8107147216797,-0.484321639242471,-0.199025974025974
3,41.1746818460524,3085,82.8749847412109,-0.484321639242471,-0.106818181818182
3,42.2292408421636,3086,100.619659423828,-0.484321639242471,-0.0558441558441558
3,44.5999997779727,3087,63.4349517822266,-0.484321639242471,-0.0298701298701298
3,42.2276546210051,3088,69.3045501708984,-0.484321639242471,0.0415584415584416
3,40.1309830043465,3089,102.639060974121,-0.484321639242471,0.225
3,49.1698744278401,3090,61.9863433837891,-0.484321639242471,0.412012987012987
3,39.1118212230504,3091,101.309936523438,-0.484011176653213,0.161038961038961
3,65.8104198016226,3092,77.5740585327148,-0.484011176653213,0.643181818181818
3,66.3662652932107,3093,79.6951522827148,-0.484011176653213,0.649675324675325
3,57.7142557799816,3094,55.7509689331055,-0.483700714063955,-0.441558441558442
3,51.5085573978722,3095,74.7448806762695,-0.483700714063955,-0.385714285714286
3,42.700975343585,3096,90,-0.483700714063955,-0.0847402597402598
3,36.7706357650459,3097,89.5018005371094,-0.483700714063955,0.186363636363636
3,47.8741784673184,3098,107.818885803223,-0.483700714063955,0.383116883116883
1,59.0142580606043,3099,NA,-0.483700714063955,0.47987012987013
3,42.1705991774797,3100,69.0755004882812,-0.483390251474697,-0.0948051948051948
3,66.2513756044209,3101,106.504364013672,-0.483390251474697,0.65
3,41.3984213806689,3102,90,-0.483079788885439,-0.109090909090909
3,62.3162105623633,3103,44.2178497314453,-0.482769326296181,-0.534090909090909
3,54.2561884075403,3104,67.270263671875,-0.482769326296181,-0.412337662337662
3,43.0063080191612,3105,85.9717407226562,-0.482769326296181,-0.0850649350649351
3,39.6057443451136,3106,93.1798324584961,-0.482769326296181,0.117857142857143
3,38.5327668022364,3107,70.3461761474609,-0.482458863706923,0.123376623376623
3,40.3343871086836,3108,68.8387451171875,-0.482148401117665,0.0727272727272728
3,37.8884105272591,3109,92.04541015625,-0.482148401117665,0.154220779220779
3,39.5303195230663,3110,79.3803482055664,-0.482148401117665,0.173701298701299
3,66.6189609058201,3111,53.5156021118164,-0.482148401117665,0.694155844155844
3,67.5096021909267,3112,101.888656616211,-0.481837938528407,-0.567207792207792
3,55.0429070293903,3113,94.7636413574219,-0.481837938528407,-0.448701298701299
3,41.1890294142067,3114,0,-0.481837938528407,-0.11038961038961
3,41.1535329073668,3115,69.7751388549805,-0.481837938528407,-0.0788961038961039
3,38.8988550752401,3116,100.00798034668,-0.481837938528407,0.0249999999999999
2,41.5990701317787,3117,0,-0.481837938528407,0.0587662337662338
3,38.1083144433796,3118,55.0079803466797,-0.481837938528407,0.155519480519481
3,60.0344169326127,3119,58.6429138183594,-0.481837938528407,0.503571428571429
3,44.1956858597696,3120,98.1301040649414,-0.481527475939149,-0.185714285714286
3,41.1679884791374,3121,64.4702987670898,-0.481527475939149,0.0623376623376624
3,39.4104319028556,3122,102.094757080078,-0.481527475939149,0.175
3,38.1089177224785,3123,79.9393005371094,-0.481527475939149,0.212012987012987
3,59.4575178213418,3124,104.264511108398,-0.481527475939149,0.499350649350649
3,65.4994342867285,3125,67.5790328979492,-0.481217013349891,-0.624025974025974
3,39.1413827612996,3126,102.994613647461,-0.481217013349891,-0.0474025974025974
3,43.3837069515139,3127,94.3986968994141,-0.481217013349891,0.279220779220779
1,49.1473048906773,3128,NA,-0.481217013349891,0.376948051948052
3,44.2749496884644,3129,69.0920181274414,-0.480906550760633,-0.186688311688312
3,41.9640178754926,3130,85.6012878417969,-0.480906550760633,-0.0357142857142857
3,42.6792206317186,3131,60.9454040527344,-0.480906550760633,0.0123376623376623
3,40.9448348730803,3132,80.5376586914062,-0.480906550760633,0.0633116883116882
3,39.2063543088734,3133,83.4180603027344,-0.480906550760633,0.162337662337662
3,48.2562383506447,3134,82.875,-0.480906550760633,0.362662337662338
3,61.5176061987877,3135,90.0000076293945,-0.480906550760633,0.513636363636364
3,59.3861536774784,3136,82.7756881713867,-0.480906550760633,0.523051948051948
3,65.4519597031176,3137,74.1974792480469,-0.480906550760633,0.596753246753247
3,65.1882296148688,3138,89.5692138671875,-0.480596088171375,-0.562337662337662
3,57.7742345929146,3139,60.3443603515625,-0.480596088171375,-0.475
3,56.4636261668056,3140,74.8759918212891,-0.480596088171375,0.467532467532467
3,40.7738208249211,3141,102.52880859375,-0.480285625582117,-0.0532467532467532
3,39.0392153039575,3142,79.6951599121094,-0.480285625582117,-0.047077922077922
3,48.1373910252005,3143,101.908302307129,-0.480285625582117,0.362337662337662
3,68.0055170599371,3144,75.1535263061523,-0.479975162992859,-0.642857142857143
3,54.250282138586,3145,85.6012954711914,-0.479975162992859,-0.409415584415584
3,41.0115301944315,3146,104.036254882812,-0.479975162992859,-0.11038961038961
3,40.8449844196439,3147,98.1300964355469,-0.479975162992859,-0.0535714285714286
3,42.1783431395888,3148,94.3987045288086,-0.479975162992859,-0.0353896103896104
3,41.177712617442,3149,82.8749847412109,-0.479975162992859,0.0915584415584416
3,39.6248812563717,3150,75.5297088623047,-0.479975162992859,0.16461038961039
1,45.9468098822981,3151,NA,-0.479975162992859,0.247402597402597
1,54.6618853639811,3152,NA,-0.479975162992859,0.407792207792208
3,40.8326284922659,3153,82.568603515625,-0.479664700403601,-0.127597402597403
3,46.2124230954796,3154,75.0183715820312,-0.479354237814343,-0.222727272727273
3,42.519383367151,3155,100.175506591797,-0.479354237814343,-0.157467532467532
3,40.9390578716993,3156,104.036254882812,-0.479354237814343,-0.0814935064935065
3,40.1841393541545,3157,65.7090454101562,-0.479354237814343,0.100324675324675
3,61.3358173966408,3158,83.6598052978516,-0.479354237814343,0.512012987012987
3,46.9530543182045,3159,72.1810913085938,-0.479043775225085,-0.231818181818182
3,40.7614030279219,3160,98.1301040649414,-0.479043775225085,-0.127922077922078
3,57.4801157303154,3161,79.3302154541016,-0.479043775225085,0.482792207792208
3,58.9365376420319,3162,90,-0.479043775225085,0.496103896103896
3,54.5216276347637,3163,99.4623107910156,-0.478733312635827,-0.446428571428571
3,40.5797531045973,3164,99.4623107910156,-0.478733312635827,-0.104220779220779
3,40.0690951198339,3165,116.565048217773,-0.478733312635827,0.0711038961038961
3,54.6344068255275,3166,84.4724578857422,-0.478733312635827,0.457142857142857
3,41.3912708573043,3167,90,-0.478422850046569,-0.166558441558442
3,43.5477894954383,3168,83.0887756347656,-0.478422850046569,-0.137987012987013
3,40.5995678752661,3169,103.240516662598,-0.478422850046569,0.0659090909090909
3,42.7061541397125,3170,108.434951782227,-0.478422850046569,0.271753246753247
3,50.7747988309711,3171,67.7770233154297,-0.478422850046569,0.428246753246753
3,64.9772840030491,3172,102.52880859375,-0.478422850046569,0.647402597402597
1,67.9526264686137,3173,NA,-0.478112387457311,-0.581818181818182
3,65.3168705720454,3174,67.619873046875,-0.478112387457311,-0.570779220779221
3,41.6767597980797,3175,71.5650482177734,-0.478112387457311,-0.12012987012987
3,42.7871175650507,3176,60.4713287353516,-0.478112387457311,0.272402597402597
3,41.8513816706836,3177,90,-0.477801924868053,-0.168506493506493
3,40.8032200075686,3178,116.565048217773,-0.477801924868053,-0.108116883116883
3,39.3466110005975,3179,112.520568847656,-0.477801924868053,-0.0613636363636364
3,44.25423848629,3180,42.039794921875,-0.477801924868053,0.327922077922078
1,70.7920198980719,3181,NA,-0.477491462278795,-0.664935064935065
3,64.2542572561651,3182,88.3679351806641,-0.477491462278795,-0.55974025974026
3,39.9722033068538,3183,90,-0.477491462278795,0.0720779220779222
3,42.8712485097349,3184,69.4439544677734,-0.477491462278795,0.293506493506493
3,58.0582069940865,3185,63.4349517822266,-0.477491462278795,0.486363636363636
3,64.5758291520178,3186,47.9400939941406,-0.477491462278795,0.628571428571429
3,50.4561136513948,3187,82.9987411499023,-0.477180999689537,-0.423376623376623
3,53.358714479953,3188,66.8014068603516,-0.477180999689537,-0.401298701298701
3,54.2245932407677,3189,63.1175231933594,-0.477180999689537,-0.372077922077922
3,39.7093457654119,3190,103.240524291992,-0.477180999689537,-0.0594155844155844
3,38.0913784634322,3191,91.9414825439453,-0.477180999689537,0.128246753246753
3,50.6850243639201,3192,71.2372283935547,-0.477180999689537,0.426623376623377
3,56.6574226655066,3193,105.94539642334,-0.477180999689537,0.466883116883117
3,62.1316876895726,3194,39.5285949707031,-0.477180999689537,0.582792207792208
3,40.4583039022982,3195,56.0514526367188,-0.476870537100279,-0.102272727272727
3,39.9849805235863,3196,100.669784545898,-0.476870537100279,-0.0889610389610389
3,41.5047141239047,3197,75.9637451171875,-0.476870537100279,-0.0305194805194805
3,41.6706724017859,3198,101.888656616211,-0.476870537100279,-0.0230519480519481
3,56.7929583191872,3199,77.0563507080078,-0.476560074511021,-0.49448051948052
3,46.7724231872708,3200,90.8243408203125,-0.476560074511021,-0.259090909090909
3,46.1250107903033,3201,67.1263275146484,-0.476560074511021,-0.215909090909091
3,41.1745066009462,3202,105.94539642334,-0.476560074511021,-0.16461038961039
3,41.1040936838835,3203,101.309936523438,-0.476560074511021,0.0876623376623376
3,39.8391737770289,3204,111.801406860352,-0.476560074511021,0.0996753246753246
3,38.6936498824507,3205,52.6859512329102,-0.476560074511021,0.230844155844156
3,51.8131271209568,3206,74.0545959472656,-0.476560074511021,0.439285714285714
3,53.1839130129665,3207,56.3099365234375,-0.476560074511021,0.45
3,63.5601607300341,3208,105.25511932373,-0.476560074511021,0.606168831168831
3,64.2558608986437,3209,79.0193557739258,-0.476560074511021,0.623376623376623
3,50.3168615400791,3210,60.3250198364258,-0.476249611921763,-0.422077922077922
3,41.1457860432565,3211,81.8698959350586,-0.476249611921763,-0.164935064935065
3,40.4701377786696,3212,112.166343688965,-0.476249611921763,-0.125974025974026
3,40.6725822277367,3213,77.4711837768555,-0.476249611921763,-0.124675324675325
